Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Leo Jiménez ","TOR","2B/SS",999,130.873,-0.4145535002214483,-9.137973487327205,-10.417431074937118,-2.865722095533666,-5.641798218558466,-28.477478376577906,10.666948205634506,-16.810530170943395,"Leo Jimenez","23782",677870
"Deyvison De Los Santos ","MIA","1B/3B",999,110.436,-0.48814567229468997,-9.298006965079848,-11.174765041977949,-2.745739400632064,-5.69948695642907,-29.40614403641362,11.566005640439602,-16.84013839597402,"Deyvison De Los Santos","sa3015168",691277
"Johan Rojas ","PHI","OF",999,104.399,-0.5162714335798694,-10.165869580933812,-10.88903969140657,-1.4735661273060523,-6.18991984158662,-29.234666674812924,11.382452412293102,-16.852214262519823,"Johan Rojas","24336",679032
"Braden Montgomery ","CHW","OF",999,128.879,-1.0453682210990045,-9.251615857582038,-10.700107005205078,-2.661248553287469,-5.58497905614129,-29.243318693314883,11.382452412293102,-16.86086628102178,"Braden Montgomery","sa3038253",695731
"Chas McCormick ","CHC","OF",999,112.833,-1.1449757949079855,-9.610319235338078,-10.814636071352977,-2.105941690826359,-5.647200657973553,-29.32307345039895,11.382452412293102,-16.94062103810585,"Chas McCormick","19599",676801
"Tyler Tolbert ","KCR","OF",999,112.385,-1.0558189035576482,-10.13504506419616,-10.793989317348835,-1.1860683715088665,-6.215692408649474,-29.386614065260986,11.382452412293102,-17.004161652967884,"Tyler Tolbert","25779",686475
"John Rave ","KCR","OF",999,133.768,-1.4356117138973432,-9.4806136348792,-10.47251266061607,-2.1827689847396576,-5.826847901085749,-29.398354895218016,11.382452412293102,-17.01590248292492,"John Rave","26284",670231
"Will Wagner ","SDP","3B",999,121.702,-0.2814914562247574,-9.530932244042262,-10.886403994052445,-2.8988922103143757,-6.136528817851428,-29.734248722485265,11.566005640439602,-17.168243082045667,"Will Wagner","29634",695238
"Nelson Rada ","LAA","OF",999,106.324,-0.45369726075437006,-10.247910375121728,-10.960826669547458,-1.580263268435348,-6.316239820089793,-29.558937393948703,11.382452412293102,-17.176484981655598,"Nelson Rada","sa3018421",703185
"Tim Tawa ","ARI","1B/2B/OF",999,161.698,-1.1424948694407384,-8.461155136191303,-9.83220457222537,-2.284941764095117,-5.30291517557092,-27.02371151752345,8.834582257873738,-17.189129259649707,"Tim Tawa","29571",694374
"Alejandro Osuna ","TEX","OF",999,102.489,-0.38393493915387783,-9.898514096837816,-11.00734686526681,-2.2371487574745137,-6.064939332338787,-29.5918839910718,11.382452412293102,-17.2094315787787,"Alejandro Osuna","27915",696030
"Curtis Mead ","CHW","1B/3B",999,98.99,-0.34381223189677307,-9.646523836863592,-11.244417444228985,-2.748669432680465,-5.817973409955886,-29.801396355625698,11.566005640439602,-17.235390715186096,"Curtis Mead","23986",678554
"Joey Wiemer ","WSN","OF",999,119.925,-1.4507362350194248,-9.232041169803175,-10.931092485465284,-2.5291608808256463,-5.547406708135627,-29.69043747924916,11.382452412293102,-17.307985066956054,"Joey Wiemer","27690",686894
"Jack Suwinski ","PIT","OF",999,99.862,-1.2336360281284842,-9.473005530909422,-11.034688308872967,-2.5527078021423937,-5.514982412401295,-29.809020082454563,11.382452412293102,-17.42656767016146,"Jack Suwinski","22244",669261
"Richie Palacios ","TBR","1B/2B/OF/DH",999,172.742,-1.3256361806192019,-8.935002246587048,-9.741966430027821,-1.7857094855496656,-5.797942816903629,-27.58625715968737,8.834582257873738,-17.751674901813626,"Richie Palacios","24589",680700
"Nick Yorke ","PIT","1B/2B/3B/OF",999,139.597,-0.04035634733395497,-9.08308553555719,-10.369750879221314,-2.2148616471203453,-5.90370496186563,-27.61175937109843,8.834582257873738,-17.777177113224692,"Nick Yorke","27504",694377
"Christian Encarnacion-Strand ","CIN","1B",999,79.863,-0.25848006748836744,-9.622201409109307,-11.5792924582103,-3.02899944541905,-5.593802978288842,-30.082776358515872,11.255791750430232,-17.82698460808564,"Christian Encarnacion-Strand","30011",687952
"Jarred Kelenic ","CHW","OF",999,101.922,-1.1860409249812829,-9.624063462079018,-11.181096212389798,-2.5829572499620452,-5.652692384516314,-30.226850233928456,11.382452412293102,-17.84439782163535,"Jarred Kelenic","22558",672284
"Kristian Campbell ","BOS","2B",999,137.049,-0.2808270705277855,-9.064276706544875,-10.28625323297535,-2.6170290195339243,-5.645201843865397,-27.893587873447334,8.834582257873738,-18.059005615573593,"Kristian Campbell","33644",692225
"Andruw Monasterio ","BOS","SS",999,92.924,-0.4082222585083647,-9.709766921438414,-11.258914787416362,-2.520306792912805,-5.846533196464257,-29.743743956740207,10.666948205634506,-18.076795751105696,"Andruw Monasterio","19455",655316
"Leody Taveras ","BAL","OF",999,66.994,-0.2729325848187776,-10.251732851220648,-11.627839126834525,-2.326561362660073,-5.9890684072990075,-30.46813433283303,11.382452412293102,-18.085681920539926,"Leody Taveras","18900",665750
"Joey Loperfido ","HOU","OF",999,98.683,-0.7736985113495616,-9.9315502377308,-11.189338790156407,-2.572465763707121,-6.038720289052506,-30.505773591996395,11.382452412293102,-18.123321179703293,"Joey Loperfido","29630",694388
"Zach Dezenzo ","HOU","OF",999,87.165,-0.6619171982424121,-9.821464127301649,-11.425507167257496,-2.808607106137397,-5.820389357290512,-30.537884956229465,11.382452412293102,-18.155432543936364,"Zach Dezenzo","31562",701305
"Orlando Arcia ","MIN","2B/3B/SS",999,148.487,-1.6439852460307254,-8.887314795700163,-10.693931942832558,-3.0762127288665964,-5.546944038474043,-29.848388751904082,10.666948205634506,-18.181440546269577,"Orlando Arcia","13185",606115
"Ryan Vilade ","TBR","OF/DH",999,101.734,-0.81154336968951,-9.718745227580392,-11.341405976549627,-2.7104702659967015,-6.025339841854461,-30.60750468167069,11.382452412293102,-18.225052269377592,"Ryan Vilade","22165",668723
"Tirso Ornelas ","SDP","OF/DH",999,95.01,-0.5898526680383952,-9.798542094540798,-11.398919146489028,-2.820838413513059,-6.004494666102409,-30.61264698868369,11.382452412293102,-18.230194576390588,"Tirso Ornelas","22566",672359
"Manuel Margot ",,"OF",999,71.055,-0.009928548496797612,-10.082869434200258,-11.710447488609987,-2.8361364005263336,-6.083908179687828,-30.7232900515212,11.382452412293102,-18.3408376392281,"Manuel Margot","14712",622534
"Nate Eaton ","BOS","OF",999,87.432,-0.7609461330774401,-10.139847508369193,-11.471454600381854,-2.185057948697863,-6.174302792425401,-30.73160898295175,11.382452412293102,-18.349156570658646,"Nate Eaton","25055",681987
"Alex Freeland ","LAD","2B/3B",999,138.381,-1.3470686736846729,-9.036850261975422,-10.053293499048776,-2.2771318924085997,-5.480817180017554,-28.195161507135026,8.834582257873738,-18.360579249261285,"Alex Freeland","31665",690976
"Bryan Torres ","STL","OF",999,89.721,-0.08505360873543229,-10.24736065475019,-11.520850335501665,-2.4280205259550582,-6.526937087993716,-30.80822221293606,11.382452412293102,-18.425769800642957,"Bryan Torres","sa885119",663494
"Maximo Acosta ","MIA","2B/3B/SS",999,86.436,-0.44519552490205133,-9.964232505772772,-11.415029606082783,-2.2439168575640327,-6.042230166041368,-30.11060466036301,10.666948205634506,-18.4436564547285,"Maximo Acosta","27963",691185
"Matthew Lugo ","LAA","OF",999,86.664,-0.8616564337489082,-9.97373058295555,-11.526024254298036,-2.5766522992784244,-5.906475703777585,-30.844539274058505,11.382452412293102,-18.462086861765403,"Matthew Lugo","25980",683090
"Paul DeJong ","NYY","3B",999,79.87,-1.0937432496170003,-9.771286580298003,-11.65347932261774,-2.922740611947654,-5.588624406053869,-31.029874170534264,11.566005640439602,-18.46386853009466,"Paul DeJong","18015",657557
"T.J. Rumfield ","COL","1B",999,79.269,-0.13243985475490927,-9.878557291310658,-11.656471026920705,-2.9930314164248135,-6.105326335289197,-30.765825924700284,11.255791750430232,-18.51003417427005,"T.J. Rumfield","sa3017330",681198
"Luis Urías ",,"2B",999,159.546,-1.3592292380322009,-8.679354434741715,-10.092804223931882,-2.857710470026928,-5.385121996360559,-28.374220363093286,8.834582257873738,-18.53963810521954,"Luis Urias","16622",649966
"Dairon Blanco ","KCR","OF",999,52.605,-0.32653408533229167,-10.722358582383205,-11.859346891092502,-1.7489017084068856,-6.291448883825598,-30.948590151040484,11.382452412293102,-18.56613773874738,"Dairon Blanco","19779",680118
"Dylan Moore ","PHI","2B/OF",999,103.254,-1.2533380473469242,-9.560292165459611,-10.63615657734823,-1.5735414006004265,-5.438614563910953,-28.461942754666147,8.834582257873738,-18.627360496792406,"Dylan Moore","18042",664238
"Nick Allen ","HOU","SS",999,152.711,-1.5998630528495759,-9.824194467372305,-10.537577098894403,-2.063641406795961,-6.3800495355354405,-30.40532556144769,10.666948205634506,-18.73837735581318,"Nick Allen","22277",669397
"Kyren Paris ","LAA","OF",999,77.298,-1.111781042629094,-10.237332904579862,-11.55795586058167,-2.2742191165672025,-5.9430031488791135,-31.124292073236944,11.382452412293102,-18.741839660943842,"Kyren Paris","26420",677347
"Dylan Carlson ","CHC","OF",999,83.008,-0.6689749056001989,-9.990785631104405,-11.529932268817753,-2.883912330692089,-6.056188503880754,-31.129793640095198,11.382452412293102,-18.7473412278021,"Dylan Carlson","20126",666185
"Kevin Alcántara ","CHC","OF/DH",999,70.605,-0.3550697750069975,-10.138824442477675,-11.782954176115283,-2.7632195788227074,-6.095332711184058,-31.135400683606726,11.382452412293102,-18.75294827131362,"Kevin Alcantara","25971",682634
"Nacho Alvarez Jr. ","ATL","3B",999,71.255,-0.23705415771561808,-10.256499583454588,-11.738174988130298,-2.868445682230567,-6.2407161002214915,-31.340890511752566,11.566005640439602,-18.77488487131296,"Nacho Alvarez Jr.","31765",805373
"Coby Mayo ","BAL","1B",999,68.864,-0.5913284833433134,-10.013451998846747,-11.69853334870013,-2.9968981908852923,-5.79876011880231,-31.09897214057779,11.255791750430232,-18.84318039014756,"Coby Mayo","28312",691723
"Leo Rivas ","SEA","2B",999,148.314,-1.4549012772655359,-9.698804005444838,-10.110117924716079,-1.4290950124345634,-6.030747963177673,-28.723666183038688,8.834582257873738,-18.88908392516495,"Leo Rivas","21009",660844
"Michael Toglia ","CIN","1B",999,71.068,-0.9042551655311665,-9.901143631844034,-11.751408992196598,-2.9476061052068716,-5.705595657024058,-31.210009551802727,11.255791750430232,-18.954217801372497,"Michael Toglia","25845",669911
"Sebastian Walcott ","TEX","SS",999,81.416,-0.5357462192062674,-10.101391431410857,-11.472185303270157,-2.4667832875496547,-6.074143374139883,-30.65024961557682,10.666948205634506,-18.983301409942314,"Sebastian Walcott","sa3021069",806964
"Brandon Lockridge ","MIL","OF",999,65.422,-0.3848003623234455,-10.603913199810854,-11.919365576740558,-2.147156415634486,-6.4934200192793,-31.548655573788647,11.382452412293102,-19.16620316149554,"Brandon Lockridge","21496",663604
"Jeimer Candelario ","LAA","1B/3B/DH",999,80.637,-1.051371701081506,-10.03055404066091,-11.734087962396472,-2.9679532763647045,-5.948955597000673,-31.732922577504265,11.566005640439602,-19.166916937064663,"Jeimer Candelario","13621",600869
"Jose Miranda ","SDP","3B",999,70.905,-0.5117276751125889,-10.114287824252328,-11.948282483933745,-3.0831854992550722,-6.079990098185262,-31.737473580739,11.566005640439602,-19.171467940299397,"Jose Miranda","20538",669304
"Trey Sweeney ","DET","SS",999,91.52,-1.138818091063885,-9.887209969498906,-11.319982530082216,-2.6484528241410548,-5.862663646609601,-30.85712706139566,10.666948205634506,-19.190178855761154,"Trey Sweeney","29575",700242
"Ildemaro Vargas ","ARI","1B/2B/3B/SS/DH",999,98.241,-0.40952744439860417,-9.934657501085885,-11.431374410960924,-2.819569039735766,-6.3379636217632145,-30.93309201794439,10.666948205634506,-19.266143812309885,"Ildemaro Vargas","13324",545121
"Nick Sogard ","BOS","1B/2B/3B/SS/OF",999,91.979,-0.5405127068060182,-10.068193369339486,-11.479458985130709,-2.554884061498605,-6.315962745898598,-30.95901186867341,10.666948205634506,-19.292063663038906,"Nick Sogard","25483",686765
"Joey Meneses ","ATH","1B/DH",999,57.578,-0.038295018050640894,-10.281416128013786,-12.084436452874453,-3.1135750279301213,-6.152523429807533,-31.67024605667653,11.255791750430232,-19.4144543062463,"Joey Meneses","14366",608841
"Tre' Morgan ","TBR","1B",999,53.79,0.015933572488489478,-10.429775372876918,-12.109543462748695,-2.9062304662684335,-6.318123940823946,-31.747739670229503,11.255791750430232,-19.49194791979927,"Tre' Morgan","sa3022919",691003
"Gabriel Gonzalez ","MIN","OF",999,48.856,0.14040213355434725,-10.51084618210097,-12.21702888652357,-2.9839696248953786,-6.346354136076026,-31.91779669604159,11.382452412293102,-19.535344283748493,"Gabriel Gonzalez","sa3015723",694224
"Kameron Misner ","KCR","OF",999,62.265,-0.8403992533928735,-10.402224829319117,-11.888853967293521,-2.6279436064143256,-6.17573000657621,-31.935151662996045,11.382452412293102,-19.552699250702943,"Kameron Misner","26374",670224
"Rece Hinds ","CIN","OF",999,47.637,-0.44484944182969266,-10.456608025295452,-12.193609657405498,-2.806196414018952,-6.091576848158454,-31.992840386708043,11.382452412293102,-19.61038797441494,"Rece Hinds","27493",677956
"Grant McCray ","SFG","OF",999,59.372,-0.7387905349415017,-10.55030876759724,-11.973097707361246,-2.539527259579792,-6.262241887396766,-32.063966156876546,11.382452412293102,-19.68151374458344,"Grant McCray","25690",687529
"Jace Jung ","DET","3B",999,69.543,-0.8994633404865032,-10.280396714479675,-11.904669433996057,-3.056616386959394,-6.136437176790387,-32.27758305271202,11.566005640439602,-19.711577412272415,"Jace Jung","31437",690291
"Max Schuemann ","NYY","2B/3B/SS",999,77.196,-0.651442438829701,-10.3493844702751,-11.629473497387101,-2.538033303458429,-6.213656093947695,-31.381989803898026,10.666948205634506,-19.715041598263518,"Max Schuemann","24488",680474
"Ryan Bliss ","SEA","2B",999,96.606,-1.0762013546157507,-10.075032449166295,-10.987403330341234,-1.42728929417333,-5.999710905311988,-29.5656373336086,8.834582257873738,-19.73105507573486,"Ryan Bliss","29547",669208
"Eloy Jiménez ","TOR","DH/OF",999,41.875,-0.0030597959923861816,-10.466319562477809,-12.377201506472794,-3.123483550979371,-6.1879140874335405,-32.1579785033559,11.382452412293102,-19.7755260910628,"Eloy Jimenez","17484",650391
"Drew Waters ","KCR","OF",999,56.482,-0.5270311047333458,-10.525434428056972,-12.066807146341734,-2.72082985011934,-6.348158608633788,-32.188261137885185,11.382452412293102,-19.805808725592083,"Drew Waters","20505",671221
"Ryan Clifford ","NYM","1B/OF",999,49.492,-0.5224774090848824,-10.40018470363493,-12.187970346097519,-3.040422452285912,-6.0650200154341585,-32.2160749265374,11.382452412293102,-19.8336225142443,"Ryan Clifford","sa3020126",691775
"Taylor Trammell ","HOU","OF",999,51.043,-0.6730194377852655,-10.545479782960383,-12.095796702405337,-2.7752957960379216,-6.161141585710855,-32.25073330489976,11.382452412293102,-19.868280892606666,"Taylor Trammell","19960",666211
"Yohandy Morales ","WSN","1B/3B",999,54.019,-0.3776303004903183,-10.466148145170163,-12.28354245447683,-3.03473860821553,-6.304672307434111,-32.46673181578695,11.566005640439602,-19.900726175347348,"Yohandy Morales","sa3022672",691002
"Ryan Kreidler ","MIN","OF",999,81.492,-1.4425312482427148,-10.341104332542388,-11.741822456133676,-2.557287204026486,-6.229271519706593,-32.31201676065186,11.382452412293102,-19.929564348358756,"Ryan Kreidler","25867",668952
"Emmanuel Rodriguez ","MIN","OF",999,46.918,-0.4865624354429096,-10.671668650217073,-12.122991199242081,-2.8004063094613794,-6.255210850772906,-32.33683944513635,11.382452412293102,-19.954387032843247,"Emmanuel Rodriguez","sa3014693",691181
"DJ LeMahieu ",,"2B",999,123.313,-0.5516429349474927,-9.453148394157733,-10.812507725126663,-3.030324982757577,-5.947240959468869,-29.794864996458333,8.834582257873738,-19.960282738584592,"DJ LeMahieu","9874",518934
"Bryan Ramos ","STL","3B",999,49.53,-0.46550280465433796,-10.549936227141703,-12.319368791438807,-2.9351683165292792,-6.29838349035157,-32.5683596301157,11.566005640439602,-20.002353989676095,"Bryan Ramos","25621",682868
"Aidan Miller ","PHI","SS",999,52.811,-0.3690137582508981,-10.518791114587192,-12.038350134898206,-2.5006517574327694,-6.244895549497794,-31.671702314666856,10.666948205634506,-20.004754109032348,"Aidan Miller","sa3022609",805795
"Miles Mastrobuoni ","SEA","3B/OF",999,47.012,-0.2998623968536434,-10.808408691042297,-12.309313748032507,-2.630943346348936,-6.542659577135707,-32.59118775941309,11.566005640439602,-20.02518211897349,"Miles Mastrobuoni","20017",670156
"Dustin Harris ","CHW","OF/DH",999,43.294,-0.3337317783422993,-10.740872787898002,-12.323975352789432,-2.6556215198860826,-6.36067183431177,-32.41487327322758,11.382452412293102,-20.03242086093448,"Dustin Harris","25705",687957
"Jose Siri ","LAA","OF",999,34.374,-0.4126574667482708,-10.718447191672293,-12.414128478402183,-2.773659620010501,-6.170183124939583,-32.489075881772834,11.382452412293102,-20.106623469479732,"Jose Siri","17452",642350
"Kris Bryant ","COL","DH",999,91.307,-0.133901203847409,-9.55730096590658,-11.329621468609046,-3.110134102056209,-5.831709016996784,-29.962666757416024,8.834582257873738,-20.128084499542286,"Kris Bryant","15429",592178
"Junior Perez ","ATH","OF",999,43.52,-0.6257918996881101,-10.698889223574007,-12.269307856510572,-2.6816335982246318,-6.237607974722104,-32.51323055271943,11.382452412293102,-20.130778140426326,"Junior Perez","sa3005744",678577
"Garrett Hampson ","CIN","OF",999,53.97,-0.558659160051739,-10.743371325018547,-12.163270188220134,-2.6391881823032453,-6.413791283131131,-32.5182801387248,11.382452412293102,-20.135827726431696,"Garrett Hampson","19262",641658
"Blake Dunn ","CIN","OF",999,44.666,-0.30166357294150575,-10.792032900207694,-12.29309454416488,-2.7428221309867604,-6.395317512612513,-32.52493066091335,11.382452412293102,-20.142478248620247,"Blake Dunn","29487",694362
"Justin Foscue ","TEX","1B/DH",999,52.907,-0.5370517289926576,-10.474239658933662,-12.219422085063085,-2.996161944028341,-6.221599766771556,-32.448475183789306,11.255791750430232,-20.192683433359075,"Justin Foscue","27501",679822
"Juan Brito ","CLE","2B",999,105.124,-0.6717216683555174,-9.629152575726769,-11.16409637671284,-2.665774820434162,-5.91884188979031,-30.049587331019595,8.834582257873738,-20.215005073145857,"Juan Brito","sa3009808",682877
"Ji Hwan Bae ","NYM","OF/DH",999,37.986,-0.2114108477224632,-10.906751173791202,-12.399744368510937,-2.589002494730257,-6.506002107654501,-32.61291099240936,11.382452412293102,-20.23045858011626,"Ji Hwan Bae","23818",678225
"Christian Koss ","SFG","2B",999,106.766,-0.5869101344021285,-9.893414594262328,-11.078355501915844,-2.474528592261633,-6.080258893024619,-30.11346771586656,8.834582257873738,-20.278885457992814,"Christian Koss","27653",683766
"Jonatan Clase ","TOR","OF",999,35.355,-0.3613354248889488,-10.879884716775777,-12.420275507288771,-2.578851566910641,-6.4217834956844,-32.662130711548535,11.382452412293102,-20.279678299255437,"Jonatan Clase","26599",682729
"Sterlin Thompson ","COL","OF",999,35.395,-0.07891481489797103,-10.7428278136546,-12.474997055060118,-2.9642578416596024,-6.4027464045602756,-32.66374392983257,11.382452412293102,-20.281291517539465,"Sterlin Thompson","sa3019999",694514
"Yanquiel Fernández ","NYY","OF/DH",999,51.752,-0.5289806046094407,-10.467568100566599,-12.330216009854535,-3.122972196538959,-6.220971915923776,-32.67070882749331,11.382452412293102,-20.28825641520021,"Yanquiel Fernandez","28552",692585
"Spencer Jones ","NYY","OF",999,35.847,-0.4554130597250973,-10.733239807316107,-12.430887189455019,-2.8421063650914906,-6.235084355228516,-32.69673077681623,11.382452412293102,-20.314278364523126,"Spencer Jones","sa3019969",682987
"Gustavo Campero ","LAA","OF",999,34.24,-0.17522556615620213,-10.871841657620546,-12.479196672801182,-2.76367798277168,-6.421983092999809,-32.71192497234943,11.382452412293102,-20.329472560056324,"Gustavo Campero","22707",672569
"Abraham Toro ","KCR","1B",999,41.846,-0.21797367086290836,-10.626672580921836,-12.394901079945749,-3.0190328354604947,-6.362414576996262,-32.62099474418725,11.255791750430232,-20.36520299375702,"Abraham Toro","19844",647351
"Juan Yepez ",,"1B/DH/OF",999,39.391,-0.17715300633576161,-10.63772023160726,-12.52044904670755,-3.092320369023647,-6.343508717657288,-32.771151371331506,11.382452412293102,-20.388698959038408,"Juan Yepez","18400",660766
"Akil Baddoo ","MIL","OF",999,35.922,-0.4247383606803025,-10.745086634383982,-12.468931790507511,-2.8047567070983574,-6.3286470173036635,-32.77216050997381,11.382452412293102,-20.38970809768071,"Akil Baddoo","22168",668731
"A.J. Vukovich ","ARI","3B/OF",999,33.635,-0.23960277026114224,-10.74715715579815,-12.569674840270467,-3.043931528942979,-6.3732836208031864,-32.97364991607593,11.566005640439602,-20.407644275636322,"A.J. Vukovich","sa3014525",691021
"Victor Mesa Jr. ","TBR","OF",999,38.307,-0.2366475462396314,-10.678737990887534,-12.506441648235151,-3.0212194215780848,-6.3606875204366995,-32.803734127377105,11.382452412293102,-20.421281715084007,"Victor Mesa Jr.","25999",683748
"Jared Young ","NYM","1B/OF/DH",999,37.315,-0.35537337904991523,-10.724372735748053,-12.471849654974974,-2.9967832753317754,-6.3074152891663715,-32.85579433427109,11.382452412293102,-20.473341921977987,"Jared Young","20404",676724
"Nick Morabito ","NYM","OF",999,30.25,-0.06473702684460375,-10.972219680316003,-12.57303148376044,-2.7492907280334675,-6.531842837322323,-32.891121756276846,11.382452412293102,-20.50866934398374,"Nick Morabito","sa3020418",703492
"Matt Koperniak ","STL","OF",999,40.239,-0.254522325386388,-10.734188892679253,-12.506087427733945,-3.019710635903828,-6.41335434439634,-32.92786362609975,11.382452412293102,-20.545411213806652,"Matt Koperniak","sa3014834",689288
"Wade Meckler ","LAA","OF",999,41.226,-0.14144862961849095,-10.845734201056095,-12.447297314187642,-2.9574137783088346,-6.5498446340548035,-32.94173855722587,11.382452412293102,-20.559286144932766,"Wade Meckler","31490",685133
"Tyler Wade ","TEX","OF",999,49.988,-0.6312613148267966,-10.994888604708533,-12.255956496576681,-2.46113856653609,-6.60289309453453,-32.946138077182624,11.382452412293102,-20.563685664889526,"Tyler Wade","15730",642180
"Heston Kjerstad ","BAL","OF",999,34.756,-0.2417512108858434,-10.750514849126123,-12.536618596492248,-3.0930228134876074,-6.356117399391767,-32.978024869383596,11.382452412293102,-20.59557245709049,"Heston Kjerstad","31166",677008
"Tristan Gray ","MIN","1B/2B/3B/SS",999,71.658,-1.0258731636336864,-10.151813848687784,-11.97336851449989,-3.0706762231449223,-6.041926183956697,-32.263657933922985,10.666948205634506,-20.596709728288477,"Tristan Gray","19877",656484
"DaShawn Keirsey Jr. ","ATL","OF",999,38.316,-0.4708443044711681,-10.86673144146333,-12.480741262908607,-2.700539606469404,-6.462086568734796,-32.98094318404731,11.382452412293102,-20.598490771754207,"DaShawn Keirsey Jr.","24496",680577
"Leo De Vries ","ATH","SS",999,34.86,-0.07196398236711288,-10.643128074311416,-12.394515390482388,-2.954979862211797,-6.20489783842404,-32.26948514779676,10.666948205634506,-20.60253694216225,"Leo De Vries","sa3023363",815888
"Tristan Peters ","CHW","OF",999,39.778,-0.36496086124022503,-10.783855880699114,-12.48225621630786,-2.9701916580661294,-6.412425271247835,-33.01368988756116,11.382452412293102,-20.631237475268062,"Tristan Peters","30063",671976
"Alika Williams ","PIT","SS",999,65.253,-0.41213068245539797,-10.44198147016842,-12.106929660829666,-2.9600565484362673,-6.398750359161228,-32.31984872105098,10.666948205634506,-20.65290051541647,"Alika Williams","27604",675961
"Samad Taylor ","SDP","OF",999,31.61,-0.27561711730062977,-11.010188248723969,-12.547070689336602,-2.7121587858520337,-6.5118725536663025,-33.05690739487954,11.382452412293102,-20.674454982586436,"Samad Taylor","22274",669392
"Gabriel Rincones Jr. ","PHI","OF",999,29.929,-0.30831132452667726,-10.853840730066715,-12.597141151985548,-2.9109699374477027,-6.394992142202257,-33.065255286228904,11.382452412293102,-20.6828028739358,"Gabriel Rincones Jr.","sa3020758",687282
"Matt Mervis ","WSN","1B",999,41.849,-0.6462625436916375,-10.528207622454543,-12.518805194240619,-3.086902328960577,-6.183339745542571,-32.963517434889944,11.255791750430232,-20.70772568445971,"Matt Mervis","27845",670223
"Tim Anderson ",,"2B/SS",999,51.215,-0.09080309415394669,-10.660580661273174,-12.274535735186733,-2.831616280903386,-6.518838522295869,-32.37637429381311,10.666948205634506,-20.709426088178603,"Tim Anderson","15172",641313
"Tyler Black ","MIL","1B/OF",999,33.325,-0.3674056937913264,-10.894806301217816,-12.554521595963633,-2.8171946216024595,-6.485080723309728,-33.119008935884956,11.382452412293102,-20.736556523591855,"Tyler Black","29949",672012
"Weston Wilson ","BAL","OF",999,30.248,-0.3931741735254673,-10.885486743148753,-12.57570996424506,-2.9010771157493043,-6.367260453218005,-33.12270844988659,11.382452412293102,-20.740256037593486,"Weston Wilson","19358",642215
"Jhonkensy Noel ","BAL","OF",999,29.684,-0.34538841278617677,-10.765454735936945,-12.63484444992741,-3.1226911001169517,-6.264993351406155,-33.13337205017364,11.382452412293102,-20.75091963788054,"Jhonkensy Noel","24257",678877
"Héctor Rodríguez ","CIN","OF",999,22.384,0.023755660380028847,-10.943186239069114,-12.757330124801566,-3.0252571403391952,-6.446710716573472,-33.14872856040332,11.382452412293102,-20.76627614811022,"Hector Rodriguez","sa3015828",699302
"Vimael Machín ","COL","3B",999,23.88,-0.04044669122263392,-10.9384971803027,-12.771089710922805,-3.085976888465326,-6.504242055442758,-33.340252526356224,11.566005640439602,-20.774246885916618,"Vimael Machin","17684",605353
"Ryan Ward ","LAD","OF",999,26.347,-0.29839427578764127,-10.836366675359752,-12.649939520170298,-3.0422821051816404,-6.34426017029931,-33.17124274679864,11.382452412293102,-20.78879033450555,"Ryan Ward","sa1169792",669899
"Mason McCoy ","SDP","2B/SS/DH",999,80.623,-1.376736932973401,-10.457823205186589,-11.779090685367345,-2.5439184609562484,-6.300859057136448,-32.45842834162003,10.666948205634506,-20.79148013598552,"Mason McCoy","22232",669200
"Petey Halpin ","CLE","OF",999,35.599,-0.3991005984980442,-10.818169778540145,-12.577909172894154,-2.977078772058329,-6.420175840365572,-33.19243416235624,11.382452412293102,-20.809981750063145,"Petey Halpin","27931",690984
"Enmanuel Valdez ","PIT","1B",999,29.062,-0.19902654200864223,-10.801923646393497,-12.643533685408654,-3.066824718630121,-6.3565530191121695,-33.067861611553084,11.255791750430232,-20.812069861122854,"Enmanuel Valdez","21716",665839
"Anthony Seigler ","BOS","3B",999,22.626,-0.17020910162249733,-11.021601013404872,-12.762303365980479,-2.962809380808997,-6.529072856380205,-33.445995718197054,11.566005640439602,-20.879990077757448,"Anthony Seigler","23802",678011
"Donovan Solano ",,"1B",999,31.169,-0.06733273602696951,-10.837267833677366,-12.641308871010152,-3.133263090621973,-6.4605465890002405,-33.13971912033671,11.255791750430232,-20.88392736990647,"Donovan Solano","8623",456781
"Tommy Troy ","ARI","2B/SS",999,39.994,-0.13951575508290515,-10.702124035366102,-12.40251290427881,-2.8932084830828964,-6.416530997766218,-32.553892175576934,10.666948205634506,-20.886943969942426,"Tommy Troy","sa3022561",694371
"Nelson Velázquez ","STL","DH/OF",999,21.583,-0.14773984147835653,-10.916776976037578,-12.765075703675365,-3.066219367293381,-6.3827934507240345,-33.27860533920871,11.382452412293102,-20.89615292691561,"Nelson Velazquez","23359",676369
"Esmerlyn Valdez ","PIT","1B/OF",999,24.023,-0.1685867382243097,-10.890909682263526,-12.74523908076968,-3.1044949331373712,-6.397598900187227,-33.30682933458211,11.382452412293102,-20.924376922289014,"Esmerlyn Valdez","sa3015768",699013
